Added At,Added By,Explicit,Genres,Popularity,Record Label,Release Date,acousticness,album,artists,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,time_signature,uri,valence
2026-01-02T09:04:56Z,astrid.verschraege,False,rock,46,UMC (Universal Music Catalogue),1998-11-02,0.0761,The Best Of 1980 - 1990,U2,0.533,179973,0.616,5.05e-05,0,0.336,-7.093,1,Sweetest Thing - The Single Mix,0.0356,142.249,4,spotify:track:43HrhMlI1t3PTlgRipISqq,0.552
2026-01-02T09:04:56Z,astrid.verschraege,False,christmas,53,RCA Records Label,1992-07-09,0.897,Miss Kitt To You,Eartha Kitt,0.588,172333,0.174,0.0,1,0.27,-12.375,1,Je Cherche Un Homme,0.0337,88.553,4,spotify:track:3dlZQnkxnxZjTV860ixUHx,0.378
2026-01-02T09:04:56Z,astrid.verschraege,False,"big band,swing music,adult standards",49,Parlophone UK,1999-04-19,0.901,The Complete London Sessions,Fred Astaire,0.817,157093,0.437,0.1,6,0.144,-14.623,1,Puttin' on the Ritz,0.113,107.094,4,spotify:track:7t3qBNw37k2P2OmgK0MilM,0.787
2026-01-02T09:04:56Z,astrid.verschraege,False,"nu disco,french house,indie dance,disco house",31,Eskimo Recordings,2010,0.153,We Can't Fly,Aeroplane,0.679,253986,0.71,0.00393,8,0.0633,-6.427,0,We Can't Fly,0.0319,99.973,4,spotify:track:0PiJVE1XRWzoJUby7K7XNf,0.599
2026-01-02T09:04:56Z,astrid.verschraege,False,,70,Arista,1998-11-17,0.0561,My Love Is Your Love,Whitney Houston,0.77,261573,0.475,4.72e-06,7,0.0607,-9.512,1,My Love Is Your Love,0.159,82.511,4,spotify:track:1ckU1EhAO0Nr73QYw24SWJ,0.473
2026-01-02T09:04:56Z,astrid.verschraege,False,"reggaeton,urbano latino",7,"ABKCO Music & Records, Inc.",2011-01-01,0.0866,Fast Five (Original Motion Picture Soundtrack),Don Omar;Lucenzo,0.701,198386,0.896,0.0,0,0.0572,-6.459,1,Danza Kuduro,0.0814,130.067,4,spotify:track:4sCSUQnWQ6HJsOMjfPicdn,0.896
2026-01-02T09:04:56Z,astrid.verschraege,False,minimalism,25,Erased Tapes,2017-12-01,0.967,Union Cafe,Penguin Cafe Orchestra,0.378,416506,0.39,0.899,4,0.144,-14.412,1,Scherzo and Trio,0.0407,175.408,4,spotify:track:2QLVAN4Je1V8AGaq2npJSd,0.332
2026-01-02T09:04:56Z,astrid.verschraege,False,"folk rock,folk",70,Columbia,1970-01-26,0.357,Bridge Over Troubled Water,Simon & Garfunkel,0.755,174717,0.876,5.17e-06,0,0.22,-8.867,1,Cecilia,0.0362,102.762,4,spotify:track:6QhXQOpyYvbpdbyjgAqKdY,0.954
2026-01-02T09:04:56Z,astrid.verschraege,False,classic rock,74,CAPITOL CATALOG MKT (C92),1973-01-01,0.365,The Joker,Steve Miller Band,0.596,264503,0.448,5.3e-06,5,0.206,-9.616,1,The Joker,0.0396,83.293,4,spotify:track:1bp2IO61zbQrbWNmKKxg3f,0.796
2026-01-02T09:04:56Z,astrid.verschraege,False,,45,Buddah/Legacy,1971-12-01,0.616,Garden in the City,Melanie,0.588,152106,0.487,0.0,0,0.172,-6.815,1,People in the Front Row,0.105,85.123,4,spotify:track:1w8yvQdpAjw6wL2zD6HIOW,0.401
2026-01-02T09:04:56Z,astrid.verschraege,False,,75,Echo,1997-02-24,0.033,Women in Technology,White Town,0.815,259893,0.605,0.684,5,0.114,-9.118,0,Your Woman,0.0368,102.642,4,spotify:track:3UBItNVbFQiVC5hBQlBvnr,0.795
2026-01-02T09:04:56Z,astrid.verschraege,False,,38,Capitol Records,1968-01-01,0.0172,Nobody But Me,The Human Beinz,0.64,187346,0.558,0.0482,2,0.137,-10.75,1,Dance On Through,0.036,109.704,4,spotify:track:5KVO54lVq9ivO3aZAnuk1M,0.472
2026-01-02T09:04:56Z,astrid.verschraege,False,surf rock,75,Brushfire Records/Universal,2006-02-24,0.255,Upside Down,Jack Johnson,0.792,209546,0.647,0.000223,4,0.132,-8.314,1,Upside Down,0.045,102.477,4,spotify:track:0aJrYfARfCKzv6gXjhs4SZ,0.694
2026-01-02T09:04:56Z,astrid.verschraege,False,"trip hop,downtempo",0,Echo,2005-05-09,0.0536,The Antidote,Morcheeba,0.63,253146,0.834,0.000144,4,0.258,-5.181,0,Wonders Never Cease,0.0331,108.084,4,spotify:track:64Grv2DLJ6gOn5cVVsREYJ,0.595
2026-01-02T09:04:56Z,astrid.verschraege,False,"french jazz,lounge",47,Naïve,2020-08-21,0.694,The Lemonade Song,Pink Martini;China Forbes;Thomas Lauderdale,0.755,154871,0.428,2e-05,0,0.107,-9.325,1,The Lemonade Song,0.0761,116.781,4,spotify:track:4ewmxtDhxwZGFmMUJcMC5y,0.643
2026-01-02T09:04:56Z,astrid.verschraege,False,,0,Sanctuary Records,1967-01-01,0.0154,Even The Bad Times Are Good,The Tremeloes,0.514,184106,0.882,0.0,7,0.389,-5.306,1,Here Comes My Baby,0.0491,92.147,4,spotify:track:4jKq3767lb2mWKCvas6E7Z,0.942
2026-01-02T09:04:56Z,astrid.verschraege,False,"variété française,chanson",41,Parlophone (France),1986,0.5,Embrasse Moi Idiot,Bill Baxter,0.69,225106,0.65,1.77e-05,0,0.0724,-10.653,1,Embrasse moi idiot - .,0.0461,89.052,4,spotify:track:418hg3W91QSVSI7S6l3baJ,0.765
2026-01-02T09:04:56Z,astrid.verschraege,False,"electro swing,swing music,nu jazz",0,Prolance Records,2011,0.28,Curses From Past Times,Proleter,0.801,275751,0.546,0.929,11,0.141,-7.256,1,April Showers,0.132,93.997,4,spotify:track:2dECspJ1DpUObXrC3IZDkT,0.902
2026-01-02T09:04:56Z,astrid.verschraege,False,"nu jazz,acid jazz,trip hop",43,Diesel,2006-10-03,0.445,Koop Islands,Koop,0.584,173386,0.739,0.00693,10,0.0781,-5.972,1,Come to Me,0.037,174.771,4,spotify:track:5T8Czk2nF3VExTwXccFyor,0.784
2026-01-02T09:04:56Z,astrid.verschraege,False,doo-wop,52,Poppydisc,1959-03-10,0.777,Little Bitty Pretty One,Thurston Harris,0.703,143066,0.883,2.02e-06,8,0.0562,1.085,1,Little Bitty Pretty One,0.241,88.351,4,spotify:track:2yOXKIU9YtBSWjI3OA8tqj,0.887
2026-01-02T09:04:56Z,astrid.verschraege,False,"french jazz,french pop,chanson,variété française",52,Universal Music Division Mercury Records,1994-01-01,0.425,Bubble Gum,Brigitte Bardot,0.634,102666,0.73,0.0314,9,0.326,-9.869,0,Moi je joue,0.0471,106.04,4,spotify:track:7v3zsFlSU28kiv3sqRAPNl,0.707
2026-01-02T09:04:56Z,astrid.verschraege,False,"yacht rock,aor,jazz pop",58,Reprise,1982-10-29,0.614,The Nightfly,Donald Fagen,0.834,363413,0.559,0.00434,8,0.0839,-9.366,0,I.G.Y.,0.0603,119.422,4,spotify:track:6bzwsAtj4TqaBysLDrGiO3,0.874
2026-01-02T09:04:56Z,astrid.verschraege,False,synthpop,21,Spectral-Records,2020-02-07,0.0051,You Steal My Heart,Spectral Display,0.695,271477,0.743,4.49e-05,3,0.329,-4.994,0,It Takes a Muscle to Fall in Love (Remix),0.089,113.971,4,spotify:track:04e8nAWNnEPm9fGWJRjidZ,0.56
2026-01-02T09:04:56Z,astrid.verschraege,False,"glitch,dubstep,drumstep,chillstep,bass music",25,OWSLA,2011,0.00126,Funk Blaster EP,KOAN Sound,0.666,258826,0.579,0.637,10,0.109,-5.293,1,Funkblaster,0.0626,99.989,3,spotify:track:7rnU32TYRsi12CmQHJ83G6,0.472
2026-01-02T09:04:56Z,astrid.verschraege,True,"east coast hip hop,jazz rap,hip hop,neo soul,retro pop",67,Geffen,2002,0.039,Phrenology,The Roots;Cody Chesnutt,0.758,267933,0.957,0.0,7,0.133,-2.281,1,The Seed (2.0),0.0357,111.121,4,spotify:track:6HxweNytuEQdmGeVtZPZz3,0.966
2026-01-02T09:04:56Z,astrid.verschraege,False,,32,PMI Digital,1967-12-29,0.427,Love Loves To Love Lulu,Lulu,0.382,170200,0.65,0.00157,4,0.0817,-11.961,1,The Boat That I Row,0.088,169.222,4,spotify:track:59kWVqf6UxL9QpwwlvQgPk,0.842
2026-01-02T09:04:56Z,astrid.verschraege,False,"new wave,madchester,jangle pop",80,WM UK,1984-02-20,0.00509,The Smiths,The Smiths,0.611,162920,0.846,0.0,11,0.0784,-5.9,1,This Charming Man - 2011 Remaster,0.0436,103.912,4,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,0.751
2026-01-02T09:05:19Z,astrid.verschraege,False,"punk,skate punk",64,Concord Records,1998-11-16,0.259,Americana,The Offspring,0.403,133586,0.952,0.0,0,0.123,-3.925,1,Staring At The Sun,0.202,87.833,4,spotify:track:0D2A4Rid7gnlcwlspLTkx0,0.729
2026-01-02T09:05:19Z,astrid.verschraege,False,"punk,skate punk",54,Concord Records,1998-11-16,0.0204,Americana,The Offspring,0.294,236733,0.929,0.0174,4,0.199,-4.133,0,Have You Ever,0.151,179.943,4,spotify:track:2fIpea5Sh5celp8JRI7Z4U,0.536
2026-01-02T09:05:19Z,astrid.verschraege,False,"punk,skate punk",68,Concord Records,2003-12-09,0.0233,Splinter,The Offspring,0.704,169413,0.809,0.0,4,0.0596,-3.045,1,Hit That,0.0321,131.952,4,spotify:track:3lfmqF0ULXRHlWxBeaHo3t,0.962
2026-01-02T09:05:19Z,astrid.verschraege,False,"punk,skate punk",56,Concord Records,1997-02-04,0.00894,Ixnay On The Hombre,The Offspring,0.257,176666,0.965,4.79e-05,0,0.0703,-2.783,1,The Meaning Of Life,0.0714,169.031,4,spotify:track:48WEsrIKIPyQzCW4pcf3sh,0.553
2026-01-02T09:05:19Z,astrid.verschraege,False,,68,Universal Music AB,2014-09-24,0.00114,Queen Of The Clouds,Tove Lo;Hippie Sabotage,0.736,258386,0.677,0.844,4,0.0949,-7.036,0,Stay High - Habits Remix,0.0352,121.01,4,spotify:track:5JCi3pyggvk4B0yd0BK3ow,0.0747
2026-01-02T09:05:19Z,astrid.verschraege,True,,38,Pretty Mess Records,2017-02-14,0.0191,XXPEN$IVE,Erika Jayne,0.86,166478,0.711,0.000161,5,0.051,-4.313,0,XXPEN$IVE,0.0637,138.026,4,spotify:track:2G8MDb25Oed8ZAx6qUG7Q8,0.759
2026-01-02T09:05:19Z,astrid.verschraege,False,"art pop,melodic house",48,4AD,2020-02-21,0.0105,Miss Anthropocene (Deluxe Edition),Grimes;HANA,0.54,335289,0.926,3.81e-05,2,0.381,-2.977,0,We Appreciate Power,0.0526,108.02,4,spotify:track:46cWr45cjDcXEQpkYp9jFT,0.445
2026-01-02T09:05:19Z,astrid.verschraege,False,"pop punk,emo",70,Interscope,2008-01-01,0.0159,When The World Comes Down,The All-American Rejects,0.718,213106,0.691,0.0,4,0.0627,-6.44,1,Gives You Hell,0.0387,100.008,4,spotify:track:5gb9UJkh8TfrNMRYOJNbew,0.552
2026-01-02T09:05:40Z,astrid.verschraege,False,,0,HITCO,2020-07-06,0.926,Inner World,Dalai Lama,0.391,235460,0.128,0.905,2,0.113,-19.082,1,Compassion,0.0324,69.638,4,spotify:track:7hJaVrUlGrWTEPhEyBuiSF,0.123
2026-01-02T09:05:40Z,astrid.verschraege,False,,0,HITCO,2020-07-06,0.914,Inner World,Dalai Lama,0.282,258388,0.152,0.903,1,0.337,-18.334,1,Courage,0.0335,138.686,4,spotify:track:4hj7Vr8nOhkodONnbuUPGa,0.108
2026-01-02T09:05:40Z,astrid.verschraege,False,,0,HITCO,2020-07-06,0.832,Inner World,Dalai Lama,0.33,260103,0.225,0.887,1,0.109,-17.808,1,The Buddha,0.0413,139.05,4,spotify:track:1IGylQbvADGiONUsE7pljI,0.0736
2026-01-02T09:05:40Z,astrid.verschraege,False,bhajan,0,Spirit Voyage Records,2008-07-01,0.808,Yoga Living Series - Yogi Lounge,Manish Vyas,0.378,653960,0.278,0.0267,2,0.117,-15.17,0,Shivoham,0.0359,89.928,4,spotify:track:4VC6R4AdKgTLsyvbKu1FYK,0.137
2026-01-02T09:05:40Z,astrid.verschraege,False,,0,Pavana Suta Music,2003,0.938,Music for Yoga and Other Joys,Jai Uttal;Ben Leinbach,0.61,905866,0.244,0.897,11,0.113,-16.337,0,Nataraja,0.0313,180.033,5,spotify:track:0bILFzh7lf1yF6aYzpLKa9,0.54
2026-01-02T09:05:40Z,astrid.verschraege,False,,0,Heaven on Earth Music Limited,2002-01-01,0.993,108 Sacred Names of Mother Divine - Sacred Chants of Devi,Craig Pruess & Ananda,0.182,1283746,0.0755,0.069,10,0.0824,-18.467,1,Devi Prayer,0.0405,135.333,1,spotify:track:3fujO0PLd0MoerzZeq1n2X,0.0425
2026-01-02T09:05:40Z,astrid.verschraege,False,,0,Mooji,2015-05-08,0.941,Temple of Fire,Shivali;Mooji Sangha,0.54,251022,0.0533,0.000159,10,0.111,-19.474,1,As One,0.0314,76.074,3,spotify:track:0gneV7EJua4Z0OxMUMqURY,0.283
2026-01-02T09:05:40Z,astrid.verschraege,False,,33,Meditative Mind,2017-01-10,0.869,Ajai Alai,Meditative Mind,0.279,3698823,0.155,6.78e-05,10,0.0984,-16.524,1,Ajai Alai,0.0507,48.176,4,spotify:track:3EiHf4NihLd3WiE83gTNVH,0.135
2026-01-02T09:05:40Z,astrid.verschraege,False,,33,Spirit Voyage Records,2014-05-20,0.842,Mirabai Ceiba: Live in Concert,Mirabai Ceiba,0.345,482800,0.192,0.00484,11,0.103,-12.759,0,Templo Del Corazón - Guru Ram Dass (Live in Concert),0.0313,107.642,3,spotify:track:0Jtj0hh37lRqqlV8W2owkc,0.129
2026-01-02T09:05:40Z,astrid.verschraege,False,,45,Nettwerk Music Group,2018-05-04,0.984,Time,Joe Alexander Shepherd,0.256,276942,0.0219,0.92,6,0.0935,-25.544,1,Time,0.0442,66.663,3,spotify:track:2AKi4o2EnhQlXJ7T8FkNT0,0.0524
2026-01-02T09:05:40Z,astrid.verschraege,False,,35,Inner Splendor Media LLC,2013-03-07,0.948,"Consciousness and Bliss: Shiva Mantras - Om Namah Shivaya, So Ham and Upanishad Prayer",Vidura Barrios;Jeffrey Main,0.0605,607659,0.0231,0.289,5,0.114,-18.969,1,"So Ham - I Am That, the Mantra of the Breath (feat. Jeffrey Main)",0.0502,70.888,3,spotify:track:5RJrRNe2vcBI4zGMPGYrCy,0.0357
2026-01-02T09:05:40Z,astrid.verschraege,False,"new age,celtic",51,WM UK,1987,0.978,The Celts,Enya,0.403,212333,0.0578,0.000594,7,0.106,-21.891,1,Boadicea - 2009 Remaster,0.0374,101.547,4,spotify:track:2AUcU2mCQlEFZpvkfvIM8q,0.136
