Track URI,name,Album Name,artists,Release Date,duration_ms,Popularity,Explicit,Added By,Added At,Genres,Record Label,danceability,energy,Key,loudness,Mode,Speechiness,acousticness,Instrumentalness,Liveness,valence,tempo,Time Signature
spotify:track:4jLv3tDBu8ww2R07DvL12s,Man On The Moon,Automatic For The People,R.E.M.,1992-10-05,314173,69,False,astrid.verschraege,2026-01-02T09:04:56Z,"jangle pop,alternative rock,rock",Concord Records,0.667,0.699,7,-7.574,1,0.026,0.42,0.000442,0.201,0.655,118.567,4
spotify:track:43HrhMlI1t3PTlgRipISqq,Sweetest Thing - The Single Mix,The Best Of 1980 - 1990,U2,1998-11-02,179973,46,False,astrid.verschraege,2026-01-02T09:04:56Z,rock,UMC (Universal Music Catalogue),0.533,0.616,0,-7.093,1,0.0356,0.0761,5.05e-05,0.336,0.552,142.249,4
spotify:track:3dlZQnkxnxZjTV860ixUHx,Je Cherche Un Homme,Miss Kitt To You,Eartha Kitt,1992-07-09,172333,53,False,astrid.verschraege,2026-01-02T09:04:56Z,christmas,RCA Records Label,0.588,0.174,1,-12.375,1,0.0337,0.897,0.0,0.27,0.378,88.553,4
spotify:track:7t3qBNw37k2P2OmgK0MilM,Puttin' on the Ritz,The Complete London Sessions,Fred Astaire,1999-04-19,157093,49,False,astrid.verschraege,2026-01-02T09:04:56Z,"big band,swing music,adult standards",Parlophone UK,0.817,0.437,6,-14.623,1,0.113,0.901,0.1,0.144,0.787,107.094,4
spotify:track:0PiJVE1XRWzoJUby7K7XNf,We Can't Fly,We Can't Fly,Aeroplane,2010,253986,31,False,astrid.verschraege,2026-01-02T09:04:56Z,"nu disco,french house,indie dance,disco house",Eskimo Recordings,0.679,0.71,8,-6.427,0,0.0319,0.153,0.00393,0.0633,0.599,99.973,4
spotify:track:1ckU1EhAO0Nr73QYw24SWJ,My Love Is Your Love,My Love Is Your Love,Whitney Houston,1998-11-17,261573,70,False,astrid.verschraege,2026-01-02T09:04:56Z,,Arista,0.77,0.475,7,-9.512,1,0.159,0.0561,4.72e-06,0.0607,0.473,82.511,4
spotify:track:4sCSUQnWQ6HJsOMjfPicdn,Danza Kuduro,Fast Five (Original Motion Picture Soundtrack),Don Omar;Lucenzo,2011-01-01,198386,7,False,astrid.verschraege,2026-01-02T09:04:56Z,"reggaeton,urbano latino","ABKCO Music & Records, Inc.",0.701,0.896,0,-6.459,1,0.0814,0.0866,0.0,0.0572,0.896,130.067,4
spotify:track:2QLVAN4Je1V8AGaq2npJSd,Scherzo and Trio,Union Cafe,Penguin Cafe Orchestra,2017-12-01,416506,25,False,astrid.verschraege,2026-01-02T09:04:56Z,minimalism,Erased Tapes,0.378,0.39,4,-14.412,1,0.0407,0.967,0.899,0.144,0.332,175.408,4
spotify:track:6QhXQOpyYvbpdbyjgAqKdY,Cecilia,Bridge Over Troubled Water,Simon & Garfunkel,1970-01-26,174717,70,False,astrid.verschraege,2026-01-02T09:04:56Z,"folk rock,folk",Columbia,0.755,0.876,0,-8.867,1,0.0362,0.357,5.17e-06,0.22,0.954,102.762,4
spotify:track:1bp2IO61zbQrbWNmKKxg3f,The Joker,The Joker,Steve Miller Band,1973-01-01,264503,74,False,astrid.verschraege,2026-01-02T09:04:56Z,classic rock,CAPITOL CATALOG MKT (C92),0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,4
spotify:track:1w8yvQdpAjw6wL2zD6HIOW,People in the Front Row,Garden in the City,Melanie,1971-12-01,152106,45,False,astrid.verschraege,2026-01-02T09:04:56Z,,Buddah/Legacy,0.588,0.487,0,-6.815,1,0.105,0.616,0.0,0.172,0.401,85.123,4
spotify:track:3UBItNVbFQiVC5hBQlBvnr,Your Woman,Women in Technology,White Town,1997-02-24,259893,75,False,astrid.verschraege,2026-01-02T09:04:56Z,,Echo,0.815,0.605,5,-9.118,0,0.0368,0.033,0.684,0.114,0.795,102.642,4
spotify:track:5KVO54lVq9ivO3aZAnuk1M,Dance On Through,Nobody But Me,The Human Beinz,1968-01-01,187346,38,False,astrid.verschraege,2026-01-02T09:04:56Z,,Capitol Records,0.64,0.558,2,-10.75,1,0.036,0.0172,0.0482,0.137,0.472,109.704,4
spotify:track:0aJrYfARfCKzv6gXjhs4SZ,Upside Down,Upside Down,Jack Johnson,2006-02-24,209546,75,False,astrid.verschraege,2026-01-02T09:04:56Z,surf rock,Brushfire Records/Universal,0.792,0.647,4,-8.314,1,0.045,0.255,0.000223,0.132,0.694,102.477,4
spotify:track:64Grv2DLJ6gOn5cVVsREYJ,Wonders Never Cease,The Antidote,Morcheeba,2005-05-09,253146,0,False,astrid.verschraege,2026-01-02T09:04:56Z,"trip hop,downtempo",Echo,0.63,0.834,4,-5.181,0,0.0331,0.0536,0.000144,0.258,0.595,108.084,4
spotify:track:4ewmxtDhxwZGFmMUJcMC5y,The Lemonade Song,The Lemonade Song,Pink Martini;China Forbes;Thomas Lauderdale,2020-08-21,154871,47,False,astrid.verschraege,2026-01-02T09:04:56Z,"french jazz,lounge",Naïve,0.755,0.428,0,-9.325,1,0.0761,0.694,2e-05,0.107,0.643,116.781,4
spotify:track:4jKq3767lb2mWKCvas6E7Z,Here Comes My Baby,Even The Bad Times Are Good,The Tremeloes,1967-01-01,184106,0,False,astrid.verschraege,2026-01-02T09:04:56Z,,Sanctuary Records,0.514,0.882,7,-5.306,1,0.0491,0.0154,0.0,0.389,0.942,92.147,4
spotify:track:418hg3W91QSVSI7S6l3baJ,Embrasse moi idiot - .,Embrasse Moi Idiot,Bill Baxter,1986,225106,41,False,astrid.verschraege,2026-01-02T09:04:56Z,"variété française,chanson",Parlophone (France),0.69,0.65,0,-10.653,1,0.0461,0.5,1.77e-05,0.0724,0.765,89.052,4
spotify:track:2dECspJ1DpUObXrC3IZDkT,April Showers,Curses From Past Times,Proleter,2011,275751,0,False,astrid.verschraege,2026-01-02T09:04:56Z,"electro swing,swing music,nu jazz",Prolance Records,0.801,0.546,11,-7.256,1,0.132,0.28,0.929,0.141,0.902,93.997,4
spotify:track:5T8Czk2nF3VExTwXccFyor,Come to Me,Koop Islands,Koop,2006-10-03,173386,43,False,astrid.verschraege,2026-01-02T09:04:56Z,"nu jazz,acid jazz,trip hop",Diesel,0.584,0.739,10,-5.972,1,0.037,0.445,0.00693,0.0781,0.784,174.771,4
spotify:track:2yOXKIU9YtBSWjI3OA8tqj,Little Bitty Pretty One,Little Bitty Pretty One,Thurston Harris,1959-03-10,143066,52,False,astrid.verschraege,2026-01-02T09:04:56Z,doo-wop,Poppydisc,0.703,0.883,8,1.085,1,0.241,0.777,2.02e-06,0.0562,0.887,88.351,4
spotify:track:7v3zsFlSU28kiv3sqRAPNl,Moi je joue,Bubble Gum,Brigitte Bardot,1994-01-01,102666,52,False,astrid.verschraege,2026-01-02T09:04:56Z,"french jazz,french pop,chanson,variété française",Universal Music Division Mercury Records,0.634,0.73,9,-9.869,0,0.0471,0.425,0.0314,0.326,0.707,106.04,4
spotify:track:6bzwsAtj4TqaBysLDrGiO3,I.G.Y.,The Nightfly,Donald Fagen,1982-10-29,363413,58,False,astrid.verschraege,2026-01-02T09:04:56Z,"yacht rock,aor,jazz pop",Reprise,0.834,0.559,8,-9.366,0,0.0603,0.614,0.00434,0.0839,0.874,119.422,4
spotify:track:04e8nAWNnEPm9fGWJRjidZ,It Takes a Muscle to Fall in Love (Remix),You Steal My Heart,Spectral Display,2020-02-07,271477,21,False,astrid.verschraege,2026-01-02T09:04:56Z,synthpop,Spectral-Records,0.695,0.743,3,-4.994,0,0.089,0.0051,4.49e-05,0.329,0.56,113.971,4
spotify:track:7rnU32TYRsi12CmQHJ83G6,Funkblaster,Funk Blaster EP,KOAN Sound,2011,258826,25,False,astrid.verschraege,2026-01-02T09:04:56Z,"glitch,dubstep,drumstep,chillstep,bass music",OWSLA,0.666,0.579,10,-5.293,1,0.0626,0.00126,0.637,0.109,0.472,99.989,3
spotify:track:6HxweNytuEQdmGeVtZPZz3,The Seed (2.0),Phrenology,The Roots;Cody Chesnutt,2002,267933,67,True,astrid.verschraege,2026-01-02T09:04:56Z,"east coast hip hop,jazz rap,hip hop,neo soul,retro pop",Geffen,0.758,0.957,7,-2.281,1,0.0357,0.039,0.0,0.133,0.966,111.121,4
spotify:track:59kWVqf6UxL9QpwwlvQgPk,The Boat That I Row,Love Loves To Love Lulu,Lulu,1967-12-29,170200,32,False,astrid.verschraege,2026-01-02T09:04:56Z,,PMI Digital,0.382,0.65,4,-11.961,1,0.088,0.427,0.00157,0.0817,0.842,169.222,4
spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man - 2011 Remaster,The Smiths,The Smiths,1984-02-20,162920,80,False,astrid.verschraege,2026-01-02T09:04:56Z,"new wave,madchester,jangle pop",WM UK,0.611,0.846,11,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,4
spotify:track:0D2A4Rid7gnlcwlspLTkx0,Staring At The Sun,Americana,The Offspring,1998-11-16,133586,64,False,astrid.verschraege,2026-01-02T09:05:19Z,"punk,skate punk",Concord Records,0.403,0.952,0,-3.925,1,0.202,0.259,0.0,0.123,0.729,87.833,4
spotify:track:2fIpea5Sh5celp8JRI7Z4U,Have You Ever,Americana,The Offspring,1998-11-16,236733,54,False,astrid.verschraege,2026-01-02T09:05:19Z,"punk,skate punk",Concord Records,0.294,0.929,4,-4.133,0,0.151,0.0204,0.0174,0.199,0.536,179.943,4
spotify:track:3lfmqF0ULXRHlWxBeaHo3t,Hit That,Splinter,The Offspring,2003-12-09,169413,68,False,astrid.verschraege,2026-01-02T09:05:19Z,"punk,skate punk",Concord Records,0.704,0.809,4,-3.045,1,0.0321,0.0233,0.0,0.0596,0.962,131.952,4
spotify:track:48WEsrIKIPyQzCW4pcf3sh,The Meaning Of Life,Ixnay On The Hombre,The Offspring,1997-02-04,176666,56,False,astrid.verschraege,2026-01-02T09:05:19Z,"punk,skate punk",Concord Records,0.257,0.965,0,-2.783,1,0.0714,0.00894,4.79e-05,0.0703,0.553,169.031,4
spotify:track:5JCi3pyggvk4B0yd0BK3ow,Stay High - Habits Remix,Queen Of The Clouds,Tove Lo;Hippie Sabotage,2014-09-24,258386,68,False,astrid.verschraege,2026-01-02T09:05:19Z,,Universal Music AB,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,4
spotify:track:2G8MDb25Oed8ZAx6qUG7Q8,XXPEN$IVE,XXPEN$IVE,Erika Jayne,2017-02-14,166478,38,True,astrid.verschraege,2026-01-02T09:05:19Z,,Pretty Mess Records,0.86,0.711,5,-4.313,0,0.0637,0.0191,0.000161,0.051,0.759,138.026,4
spotify:track:46cWr45cjDcXEQpkYp9jFT,We Appreciate Power,Miss Anthropocene (Deluxe Edition),Grimes;HANA,2020-02-21,335289,48,False,astrid.verschraege,2026-01-02T09:05:19Z,"art pop,melodic house",4AD,0.54,0.926,2,-2.977,0,0.0526,0.0105,3.81e-05,0.381,0.445,108.02,4
spotify:track:5gb9UJkh8TfrNMRYOJNbew,Gives You Hell,When The World Comes Down,The All-American Rejects,2008-01-01,213106,70,False,astrid.verschraege,2026-01-02T09:05:19Z,"pop punk,emo",Interscope,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,4
spotify:track:7hJaVrUlGrWTEPhEyBuiSF,Compassion,Inner World,Dalai Lama,2020-07-06,235460,0,False,astrid.verschraege,2026-01-02T09:05:40Z,,HITCO,0.391,0.128,2,-19.082,1,0.0324,0.926,0.905,0.113,0.123,69.638,4
spotify:track:4hj7Vr8nOhkodONnbuUPGa,Courage,Inner World,Dalai Lama,2020-07-06,258388,0,False,astrid.verschraege,2026-01-02T09:05:40Z,,HITCO,0.282,0.152,1,-18.334,1,0.0335,0.914,0.903,0.337,0.108,138.686,4
spotify:track:1IGylQbvADGiONUsE7pljI,The Buddha,Inner World,Dalai Lama,2020-07-06,260103,0,False,astrid.verschraege,2026-01-02T09:05:40Z,,HITCO,0.33,0.225,1,-17.808,1,0.0413,0.832,0.887,0.109,0.0736,139.05,4
spotify:track:4VC6R4AdKgTLsyvbKu1FYK,Shivoham,Yoga Living Series - Yogi Lounge,Manish Vyas,2008-07-01,653960,0,False,astrid.verschraege,2026-01-02T09:05:40Z,bhajan,Spirit Voyage Records,0.378,0.278,2,-15.17,0,0.0359,0.808,0.0267,0.117,0.137,89.928,4
spotify:track:0bILFzh7lf1yF6aYzpLKa9,Nataraja,Music for Yoga and Other Joys,Jai Uttal;Ben Leinbach,2003,905866,0,False,astrid.verschraege,2026-01-02T09:05:40Z,,Pavana Suta Music,0.61,0.244,11,-16.337,0,0.0313,0.938,0.897,0.113,0.54,180.033,5
spotify:track:3fujO0PLd0MoerzZeq1n2X,Devi Prayer,108 Sacred Names of Mother Divine - Sacred Chants of Devi,Craig Pruess & Ananda,2002-01-01,1283746,0,False,astrid.verschraege,2026-01-02T09:05:40Z,,Heaven on Earth Music Limited,0.182,0.0755,10,-18.467,1,0.0405,0.993,0.069,0.0824,0.0425,135.333,1
spotify:track:0gneV7EJua4Z0OxMUMqURY,As One,Temple of Fire,Shivali;Mooji Sangha,2015-05-08,251022,0,False,astrid.verschraege,2026-01-02T09:05:40Z,,Mooji,0.54,0.0533,10,-19.474,1,0.0314,0.941,0.000159,0.111,0.283,76.074,3
spotify:track:3EiHf4NihLd3WiE83gTNVH,Ajai Alai,Ajai Alai,Meditative Mind,2017-01-10,3698823,33,False,astrid.verschraege,2026-01-02T09:05:40Z,,Meditative Mind,0.279,0.155,10,-16.524,1,0.0507,0.869,6.78e-05,0.0984,0.135,48.176,4
spotify:track:0Jtj0hh37lRqqlV8W2owkc,Templo Del Corazón - Guru Ram Dass (Live in Concert),Mirabai Ceiba: Live in Concert,Mirabai Ceiba,2014-05-20,482800,33,False,astrid.verschraege,2026-01-02T09:05:40Z,,Spirit Voyage Records,0.345,0.192,11,-12.759,0,0.0313,0.842,0.00484,0.103,0.129,107.642,3
spotify:track:2AKi4o2EnhQlXJ7T8FkNT0,Time,Time,Joe Alexander Shepherd,2018-05-04,276942,45,False,astrid.verschraege,2026-01-02T09:05:40Z,,Nettwerk Music Group,0.256,0.0219,6,-25.544,1,0.0442,0.984,0.92,0.0935,0.0524,66.663,3
spotify:track:5RJrRNe2vcBI4zGMPGYrCy,"So Ham - I Am That, the Mantra of the Breath (feat. Jeffrey Main)","Consciousness and Bliss: Shiva Mantras - Om Namah Shivaya, So Ham and Upanishad Prayer",Vidura Barrios;Jeffrey Main,2013-03-07,607659,35,False,astrid.verschraege,2026-01-02T09:05:40Z,,Inner Splendor Media LLC,0.0605,0.0231,5,-18.969,1,0.0502,0.948,0.289,0.114,0.0357,70.888,3
spotify:track:2AUcU2mCQlEFZpvkfvIM8q,Boadicea - 2009 Remaster,The Celts,Enya,1987,212333,51,False,astrid.verschraege,2026-01-02T09:05:40Z,"new age,celtic",WM UK,0.403,0.0578,7,-21.891,1,0.0374,0.978,0.000594,0.106,0.136,101.547,4
